Medicine_Name,Medicine_Category,Dosage_Form,Strength_mg,Classification,Manufacturer,Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,All_Symptoms,Disease,Body_Temperature,Heart_Rate
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,chihuahua,4,female,3.5,lethargy,vomiting,diarrhea,coughing,"lethargy, vomiting, diarrhea, coughing",canine parvovirus,39.1,130
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,husky,9,male,25.0,lethargy,vomiting,diarrhea,loss of appetite,"lethargy, vomiting, diarrhea, loss of appetite",canine parvovirus,39.1,124
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,poodle,7,female,15.0,lethargy,vomiting,loss of appetite,diarrhea,"lethargy, vomiting, loss of appetite, diarrhea",canine parvovirus,39.1,125
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,golden retriever,7,male,30.0,vomiting,diarrhea,loss of appetite,lethargy,"vomiting, diarrhea, loss of appetite, lethargy",canine parvovirus,39.5,118
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,rottweiler,5,female,42.0,lethargy,vomiting,loss of appetite,coughing,"lethargy, vomiting, loss of appetite, coughing",canine parvovirus,39.2,120
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,german shepherd,4,female,45.0,lethargy,loss of appetite,coughing,fever,"lethargy, loss of appetite, coughing, fever",canine parvovirus,39.4,120
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,chihuahua,3,male,6.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",canine parvovirus,39.0,118
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,golden retriever,5,male,40.0,vomiting,loss of appetite,lethargy,fever,"vomiting, loss of appetite, lethargy, fever",canine parvovirus,39.2,130
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,golden retriever,5,male,35.0,coughing,lethargy,loss of appetite,fever,"coughing, lethargy, loss of appetite, fever",canine parvovirus,39.2,110
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,dachshund,7,male,5.5,coughing,labored breathing,lethargy,appetite loss,"coughing, labored breathing, lethargy, appetite loss",chronic bronchitis,39.5,120
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,beagle,4,female,25.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",distemper,39.2,120
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,beagle,1,male,10.0,diarrhea,vomiting,lethargy,appetite loss,"diarrhea, vomiting, lethargy, appetite loss",gastroenteritis,39.2,130
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,bulldog,5,male,22.0,vomiting,appetite loss,fever,diarrhea,"vomiting, appetite loss, fever, diarrhea",gastroenteritis,39.6,138
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,dachshund,7,female,8.0,vomiting,diarrhea,weight loss,appetite loss,"vomiting, diarrhea, weight loss, appetite loss",gastroenteritis,39.2,120
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,beagle,5,male,10.0,vomiting,diarrhea,loss of appetite,fever,"vomiting, diarrhea, loss of appetite, fever",gastroenteritis,39.2,132
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,chihuahua,9,male,2.0,vomiting,loss of appetite,diarrhea,lethargy,"vomiting, loss of appetite, diarrhea, lethargy",gastroenteritis,39.1,128
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,boxer,8,female,27.0,vomiting,lethargy,diarrhea,loss of appetite,"vomiting, lethargy, diarrhea, loss of appetite",gastroenteritis,39.2,131
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,golden retriever,5,male,32.0,vomiting,diarrhea,loss of appetite,lethargy,"vomiting, diarrhea, loss of appetite, lethargy",gastroenteritis,39.2,130
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,german shepherd,5,male,30.0,lethargy,labored breathing,coughing,appetite loss,"lethargy, labored breathing, coughing, appetite loss",heartworm disease,39.6,125
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,poodle,2,female,12.0,lethargy,appetite loss,coughing,vomiting,"lethargy, appetite loss, coughing, vomiting",kennel cough,39.4,115
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,poodle,2,female,8.0,coughing,nasal discharge,appetite loss,lethargy,"coughing, nasal discharge, appetite loss, lethargy",kennel cough,39.1,125
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,poodle,8,male,15.0,coughing,labored breathing,lethargy,appetite loss,"coughing, labored breathing, lethargy, appetite loss",kennel cough,39.3,126
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,german shepherd,6,female,30.0,coughing,labored breathing,lethargy,loss of appetite,"coughing, labored breathing, lethargy, loss of appetite",kennel cough,39.4,125
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,beagle,6,male,13.0,coughing,labored breathing,nasal discharge,fever,"coughing, labored breathing, nasal discharge, fever",kennel cough,39.4,127
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,bulldog,5,female,18.0,lethargy,coughing,loss of appetite,fever,"lethargy, coughing, loss of appetite, fever",kennel cough,39.3,115
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,beagle,5,male,25.0,coughing,loss of appetite,lethargy,fever,"coughing, loss of appetite, lethargy, fever",kennel cough,39.2,120
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,pit bull,4,female,35.0,lethargy,vomiting,loss of appetite,coughing,"lethargy, vomiting, loss of appetite, coughing",leptospirosis,39.0,125
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,rottweiler,3,female,30.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",leptospirosis,39.2,120
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,german shepherd,3,female,30.0,lameness,fever,skin lesions,lethargy,"lameness, fever, skin lesions, lethargy",lyme disease,39.3,110
dextromycin,antiseptic,ointment,702.0,over-the-counter,amgen inc.,dog,dalmatian,8,female,20.0,vomiting,diarrhea,weight loss,dehydration,"vomiting, diarrhea, weight loss, dehydration",pancreatitis,39.0,120
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,corgi,5,male,11.0,vomiting,diarrhea,lethargy,weight loss,"vomiting, diarrhea, lethargy, weight loss",pancreatitis,39.2,134
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,labrador,4,male,25.0,fever,lethargy,appetite loss,vomiting,"fever, lethargy, appetite loss, vomiting",parvovirus,39.5,120
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,chihuahua,1,male,3.0,vomiting,diarrhea,lethargy,fever,"vomiting, diarrhea, lethargy, fever",parvovirus,39.4,135
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,golden retriever,4,female,28.0,lethargy,vomiting,diarrhea,loss of appetite,"lethargy, vomiting, diarrhea, loss of appetite",parvovirus,39.2,130
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,rottweiler,7,female,35.0,vomiting,diarrhea,loss of appetite,dehydration,"vomiting, diarrhea, loss of appetite, dehydration",parvovirus,39.0,127
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,dachshund,4,female,9.0,lethargy,vomiting,loss of appetite,dehydration,"lethargy, vomiting, loss of appetite, dehydration",parvovirus,39.0,132
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,dog,chihuahua,3,male,6.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",parvovirus,39.3,135
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,dog,siberian husky,6,male,28.0,lameness,fever,skin lesions,lethargy,"lameness, fever, skin lesions, lethargy",tick-borne disease,39.3,120
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,goat,angora,4,male,90.0,vomiting,diarrhea,lethargy,fever,"vomiting, diarrhea, lethargy, fever",caprine arthritis,39.6,82
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,goat,alpine,4,male,72.0,fever,lethargy,weight loss,loss of appetite,"fever, lethargy, weight loss, loss of appetite",caprine arthritis encephalitis,39.7,83
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,goat,alpine,5,male,72.0,vomiting,diarrhea,fever,loss of appetite,"vomiting, diarrhea, fever, loss of appetite",caprine arthritis encephalitis,39.0,81
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,goat,nigerian dwarf,2,female,55.0,vomiting,fever,loss of appetite,lethargy,"vomiting, fever, loss of appetite, lethargy",caprine arthritis encephalitis,39.2,82
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,goat,boer,6,male,70.0,vomiting,diarrhea,loss of appetite,fever,"vomiting, diarrhea, loss of appetite, fever",caprine arthritis encephalitis,39.4,80
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,goat,saanen,5,female,85.0,vomiting,diarrhea,lethargy,fever,"vomiting, diarrhea, lethargy, fever",caprine arthritis encephalitis,39.6,85
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,goat,saanen,2,male,85.0,vomiting,diarrhea,lethargy,fever,"vomiting, diarrhea, lethargy, fever",caprine arthritis encephalitis virus,39.6,90
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,goat,boer,3,female,70.0,fever,vomiting,diarrhea,appetite loss,"fever, vomiting, diarrhea, appetite loss",caprine pleuropneumonia,39.5,80
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,goat,saanen,5,female,65.0,vomiting,fever,diarrhea,loss of appetite,"vomiting, fever, diarrhea, loss of appetite",caprine pleuropneumonia,39.4,80
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,goat,toggenburg,5,female,60.0,vomiting,diarrhea,loss of appetite,fever,"vomiting, diarrhea, loss of appetite, fever",caprine pleuropneumonia,39.6,81
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,goat,angora,6,female,60.0,vomiting,loss of appetite,lethargy,fever,"vomiting, loss of appetite, lethargy, fever",caprine pleuropneumonia,39.6,83
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,goat,kiko,3,male,75.0,nasal discharge,fever,weight loss,loss of appetite,"nasal discharge, fever, weight loss, loss of appetite",caprine respiratory disease,39.2,82
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,goat,nubian,6,female,60.0,vomiting,fever,loss of appetite,lethargy,"vomiting, fever, loss of appetite, lethargy",caprine respiratory disease,39.3,82
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,goat,nubian,4,male,80.0,vomiting,diarrhea,lethargy,fever,"vomiting, diarrhea, lethargy, fever",caprine respiratory disease,39.6,90
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,goat,boer,6,female,75.0,vomiting,loss of appetite,lethargy,fever,"vomiting, loss of appetite, lethargy, fever",caprine viral arthritis,39.7,82
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,goat,alpine,3,male,75.0,vomiting,diarrhea,lethargy,fever,"vomiting, diarrhea, lethargy, fever",caprine viral arthritis,39.5,100
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,goat,alpine,5,male,80.0,vomiting,diarrhea,loss of appetite,fever,"vomiting, diarrhea, loss of appetite, fever",caseous lymphadenitis,39.5,80
dextromycin,antiseptic,ointment,702.0,over-the-counter,amgen inc.,goat,boer,5,female,68.0,diarrhea,dehydration,lethargy,loss of appetite,"diarrhea, dehydration, lethargy, loss of appetite",coccidiosis,39.3,82
dextromycin,antiseptic,ointment,702.0,over-the-counter,amgen inc.,goat,toggenburg,7,female,65.0,diarrhea,dehydration,lethargy,appetite loss,"diarrhea, dehydration, lethargy, appetite loss",coccidiosis,39.3,80
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,goat,nubian,7,female,120.0,vomiting,diarrhea,lethargy,fever,"vomiting, diarrhea, lethargy, fever",foot-and-mouth disease,39.7,85
dextromycin,antiseptic,ointment,702.0,over-the-counter,amgen inc.,goat,lamancha,5,female,72.0,diarrhea,loss of appetite,lethargy,dehydration,"diarrhea, loss of appetite, lethargy, dehydration",gastrointestinal infection,39.2,82
dextromycin,antiseptic,ointment,702.0,over-the-counter,amgen inc.,goat,nubian,3,female,70.0,diarrhea,dehydration,lethargy,appetite loss,"diarrhea, dehydration, lethargy, appetite loss",giardiasis,39.4,81
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,goat,boer,5,male,85.0,vomiting,diarrhea,lethargy,fever,"vomiting, diarrhea, lethargy, fever",goat pox,39.6,95
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,goat,nubian,4,male,72.0,vomiting,loss of appetite,lethargy,fever,"vomiting, loss of appetite, lethargy, fever",pneumonia,39.6,80
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,goat,nubian,6,female,95.0,vomiting,diarrhea,lethargy,fever,"vomiting, diarrhea, lethargy, fever",pneumonia,39.8,80
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,horse,standardbred,7,male,540.0,lameness,swollen joints,lethargy,weight loss,"lameness, swollen joints, lethargy, weight loss",degenerative joint disease,39.6,76
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,horse,arabian,10,female,450.0,lameness,fever,swollen joints,lethargy,"lameness, fever, swollen joints, lethargy",equine arthritis,39.4,75
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,horse,american quarter,14,female,520.0,swollen joints,lameness,fever,loss of appetite,"swollen joints, lameness, fever, loss of appetite",equine arthritis,39.7,75
dextromycin,antifungal,ointment,145.0,over-the-counter,glaxosmithkline plc,horse,welsh pony,10,male,450.0,lameness,swollen joints,reduced appetite,weight loss,"lameness, swollen joints, reduced appetite, weight loss",equine arthritis,39.8,76
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,horse,thoroughbred,15,male,480.0,lameness,swollen joints,appetite loss,fever,"lameness, swollen joints, appetite loss, fever",equine arthritis,39.7,75
dextromycin,antidiabetic,ointment,948.0,over-the-counter,johnson & johnson,horse,tennessee walker,16,female,530.0,weight loss,loss of appetite,lethargy,fever,"weight loss, loss of appetite, lethargy, fever",equine cushing's disease,39.6,71
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,horse,morgan,11,female,530.0,weight loss,swollen joints,reduced appetite,fever,"weight loss, swollen joints, reduced appetite, fever",equine encephalitis,39.7,74
dextromycin,analgesic,syrup,79.0,over-the-counter,pfizer inc.,horse,clydesdale,7,male,700.0,lameness,swollen legs,loss of appetite,fever,"lameness, swollen legs, loss of appetite, fever",equine encephalitis,39.6,85
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,horse,andalusian,8,male,550.0,lameness,swollen legs,loss of appetite,fever,"lameness, swollen legs, loss of appetite, fever",equine encephalomyelitis,39.4,88
dextromycin,antipyretic,capsule,986.0,over-the-counter,takeda pharmaceutical company limited,horse,shetland pony,8,female,300.0,lameness,loss of appetite,swollen legs,fever,"lameness, loss of appetite, swollen legs, fever",equine herpesvirus,39.5,76
